Region,Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
Yorkshire and the Humber,1,1,10-14,25-29,0.18553038321483303,0.08571539595345284,0.29772514662807736
East Midlands,1,1,10-14,30-34,0.32500924528932323,0.09996522249719998,0.6461384266047195
East of England,1,1,10-14,30-34,0.245092750825461,0.05651874651177631,0.4645169375466196
Greater London,1,1,10-14,30-34,0.20283631693897833,0.07477270763863846,0.358917584188026
North East,1,1,10-14,30-34,0.2125778151662017,0.0666467307848992,0.3955779553561178
North West,1,1,10-14,30-34,0.30763128900334125,0.1785451537303829,0.4495044793836985
South East,1,1,10-14,30-34,0.2272308443825858,0.039961538616106025,0.5398953323796534
South West,1,1,10-14,30-34,0.20721129749721395,0,0.5836504876191095
West Midlands,1,1,10-14,30-34,0.26267706128322893,0.13874906565405049,0.393412165018784
Yorkshire and the Humber,1,1,10-14,30-34,0.18761213658995216,0.09054717044657984,0.30545164680754505
East Midlands,1,1,10-14,35-39,0.3401474856082618,0.06213831632808209,0.6886586505463663
East of England,1,1,10-14,35-39,0.20796562291473203,0.044441476588518616,0.4193672854761549
Greater London,1,1,10-14,35-39,0.31158064962729387,0.13157440159741826,0.5250607385277951
North East,1,1,10-14,35-39,0.34977722483599477,0.13880248774731507,0.6282543835883511
North West,1,1,10-14,35-39,0.32918578032686024,0.20184305923403656,0.4774101623416537
South East,1,1,10-14,35-39,0.24923842387119222,0.06240808875003359,0.530797749478373
South West,1,1,10-14,35-39,0.34444770533963726,0,0.8220670383716069
West Midlands,1,1,10-14,35-39,0.22488813183735729,0.12665192378195428,0.3450251868655081
Yorkshire and the Humber,1,1,10-14,35-39,0.37668809812491494,0.1854762398170803,0.6922838898601124
East Midlands,1,1,10-14,40-44,0.45889126624260573,0.1353906418894098,0.8927241446188845
East of England,1,1,10-14,40-44,0.2305335504970725,0.07339511700490237,0.4117552209039566
Greater London,1,1,10-14,40-44,0.21019886102274107,0.0760593850839878,0.37503433719587675
North East,1,1,10-14,40-44,0.6292351591459789,0.11905856212481994,1.7637586622087162
North West,1,1,10-14,40-44,0.2881938110757673,0.14102592222084923,0.5229594065310906
South East,1,1,10-14,40-44,0.40379559600917136,0.16997160668362288,0.6853586211652487
South West,1,1,10-14,40-44,0.2886922593277745,0,0.6405795736256341
West Midlands,1,1,10-14,40-44,0.2745722882735693,0.1445366411956002,0.4469966664460788
Yorkshire and the Humber,1,1,10-14,40-44,0.3923517366604179,0.2352683463749079,0.5621474685586774
East Midlands,1,1,10-14,45-49,0.25328558166144705,0,0.5943927684252387
East of England,1,1,10-14,45-49,0.24197466633185094,0.08598558832089935,0.4127194980763538
Greater London,1,1,10-14,45-49,0.17042750670200968,0.04760044645807551,0.32967232476412084
North East,1,1,10-14,45-49,0.08394207306107554,0,0.20208177689400791
North West,1,1,10-14,45-49,0.19115266591224236,0.08091540065062873,0.3222096442070408
South East,1,1,10-14,45-49,0.10795155023351825,0,0.2693351281202407
South West,1,1,10-14,45-49,0.24962766013799864,0,0.5580221188229284
West Midlands,1,1,10-14,45-49,0.20585573396314139,0.09779662916913383,0.34993574081103845
Yorkshire and the Humber,1,1,10-14,45-49,0.1988479776216977,0.07609006337326232,0.4997020615824311
East Midlands,1,1,10-14,50-54,0.0906458292827978,0,0.27785619862444766
East of England,1,1,10-14,50-54,0.15364843562751343,0.023783588481059364,0.4238720562124745
Greater London,1,1,10-14,50-54,0.11808507537187556,0.016653225809237573,0.29122396676315104
North East,1,1,10-14,50-54,0.18075228211728156,0.03154719361799959,0.3837616359124859
North West,1,1,10-14,50-54,0.1299179655421034,0.055843924823339997,0.22369621837439926
South East,1,1,10-14,50-54,0.20035277131450038,0.0357142858444667,0.40919596287435267
South West,1,1,10-14,50-54,0.10741260020957273,0,0.33333333779377927
West Midlands,1,1,10-14,50-54,0.13046457991036212,0.050597825739609345,0.22303772041136138
Yorkshire and the Humber,1,1,10-14,50-54,0.1301916491707436,0.04651309301119743,0.2231354972332606
East Midlands,1,1,10-14,55-59,0.05873852074331519,0,0.20173181476264743
East of England,1,1,10-14,55-59,0.04978813462857848,0,0.14534735759179251
Greater London,1,1,10-14,55-59,0.05219898291069973,0,0.14712580994060356
North East,1,1,10-14,55-59,0.05387370932246097,0,0.16127900360300623
North West,1,1,10-14,55-59,0.05831164091027088,0.0108695652242251,0.11649621855375712
South East,1,1,10-14,55-59,0.0513152139085952,0,0.220960003307609
South West,1,1,10-14,55-59,0.04642288092249789,0,0.22618573267636552
West Midlands,1,1,10-14,55-59,0.08608620035406399,0.013133825428876577,0.2013790252138758
Yorkshire and the Humber,1,1,10-14,55-59,0.05376346240157074,0,0.12197282834703575
East Midlands,1,1,10-14,60-64,0.05055756402588076,0,0.15210643535371318
East of England,1,1,10-14,60-64,0.03583741571926622,0,0.14045655402064708
Greater London,1,1,10-14,60-64,0.029049711020910713,0,0.11796356936440695
North East,1,1,10-14,60-64,0.057409240731932244,0,0.14285714359893
North West,1,1,10-14,60-64,0.02766881527586368,0,0.07293418528051304
South East,1,1,10-14,60-64,0.11052322543441608,0,0.27250388556531635
South West,1,1,10-14,60-64,0.052414011450431404,0,0.20705643030433796
West Midlands,1,1,10-14,60-64,0.035810816292520996,0,0.0930264855040211
Yorkshire and the Humber,1,1,10-14,60-64,0.07362357331428561,0,0.27369107394495806
East Midlands,1,1,10-14,65-69,0.03622014499140487,0,0.16138200098983455
East of England,1,1,10-14,65-69,0.06359849479659493,0,0.24225100051257598
Greater London,1,1,10-14,65-69,0.024736426137815126,0,0.16865745919287486
North East,1,1,10-14,65-69,0.05316226034941045,0,0.20983050315283994
North West,1,1,10-14,65-69,0.08789569572259635,0.017425776018579135,0.1875447870412701
South East,1,1,10-14,65-69,0.01688969913234706,0,0.11352075458713953
South West,1,1,10-14,65-69,0.048641795413299306,0,0.20365876824098822
West Midlands,1,1,10-14,65-69,0.024350893739200716,0,0.0697688757701375
Yorkshire and the Humber,1,1,10-14,65-69,0.01634032381446285,0,0.05576405077600553
East Midlands,1,1,10-14,70-74,0.027437031904177237,0,0.14040606324748467
East of England,1,1,10-14,70-74,0.00553570144099859,0,0.04682950288433235
Greater London,1,1,10-14,70-74,0.012027452090579288,0,0.058301135352607766
North East,1,1,10-14,70-74,0.04447837337025517,0,0.20457961991420096
North West,1,1,10-14,70-74,0.034844270670530614,0,0.09085629983309514
South East,1,1,10-14,70-74,0.049536338861062464,0,0.22161576385955956
South West,1,1,10-14,70-74,0.013632749049513445,0,0.100000001659903
West Midlands,1,1,10-14,70-74,0.0373794736287064,0,0.10418026082172245
Yorkshire and the Humber,1,1,10-14,70-74,0.026562994049647966,0,0.08676335240989705
East Midlands,1,1,10-14,75+,0.02011789559844825,0,0.139729363382221
East of England,1,1,10-14,75+,0.012391148650555569,0,0.14753716601784067
Greater London,1,1,10-14,75+,0.008068941569494363,0,0.04349427272583261
North East,1,1,10-14,75+,0.04881634508867054,0,0.26319328402711584
North West,1,1,10-14,75+,0.03926040846088265,0,0.11004494910868239
South East,1,1,10-14,75+,0.010447491598709916,0,0.071428571529397
South West,1,1,10-14,75+,0.0481717613405227,0,0.250000004329507
West Midlands,1,1,10-14,75+,0.07574032392993471,0.010632757097608784,0.20699738849429677
Yorkshire and the Humber,1,1,10-14,75+,0.03127263727722182,0,0.11885750671940946
East Midlands,1,1,15-19,0-4,0.09952426398560907,0,0.3109331985485414
East of England,1,1,15-19,0-4,0.13244752244911018,0,0.3725730926697235
Greater London,1,1,15-19,0-4,0.1930414753512751,0.017827380979577097,0.4585058387204777
North East,1,1,15-19,0-4,0.2627904957781655,0.0555555558815,0.507325246088618
North West,1,1,15-19,0-4,0.15652418907208163,0.047844642112642125,0.3062805323189681
South East,1,1,15-19,0-4,0.1768396555737082,0,0.5497171485456874
South West,1,1,15-19,0-4,0.06129411281171275,0,0.3337796811887464
West Midlands,1,1,15-19,0-4,0.21160182822765816,0.06755307852950397,0.40455390682050485
Yorkshire and the Humber,1,1,15-19,0-4,0.09589118485001491,0.016653225809237573,0.2200294973177986
East Midlands,1,1,15-19,5-9,0.20840695481103216,0,0.4833064197595268
East of England,1,1,15-19,5-9,0.09350656016323698,0,0.257171632694878
Greater London,1,1,15-19,5-9,0.23691136557875975,0.06858442754640559,0.49209335589379494
North East,1,1,15-19,5-9,0.14045459641060531,0.025393614895709318,0.2981110064349897
North West,1,1,15-19,5-9,0.17528602995412448,0.07290750240677386,0.32016220499031195
South East,1,1,15-19,5-9,0.20891625189027774,0.0277107466492909,0.4700789402111193
South West,1,1,15-19,5-9,0.12991417187934984,0,0.3496624994783097
West Midlands,1,1,15-19,5-9,0.46829958378182823,0.2506219498497115,0.7525428718832173
Yorkshire and the Humber,1,1,15-19,5-9,0.2696119512965097,0.09695970065666855,0.5123516684410246
East Midlands,1,1,15-19,10-14,0.7513344889770361,0.16657195250740564,1.717731238454776
East of England,1,1,15-19,10-14,0.2610006018122843,0.08333191064736473,0.49030580173230587
Greater London,1,1,15-19,10-14,0.3157413549352138,0.14084196242610925,0.5527713539045074
North East,1,1,15-19,10-14,0.376474881109305,0.14205120038415944,0.6822730847459635
North West,1,1,15-19,10-14,0.39848872879303987,0.22565844638064278,0.625039202928946
South East,1,1,15-19,10-14,0.34225561096989315,0.08333333487151992,0.6384757571969837
South West,1,1,15-19,10-14,0.6870522020299329,0.0714285717637085,1.824499525550301
West Midlands,1,1,15-19,10-14,0.7760353131676846,0.44207211504719524,1.1820708535054985
Yorkshire and the Humber,1,1,15-19,10-14,0.6842750028391958,0.36317409329119915,1.1893178444721713
East Midlands,1,1,15-19,15-19,1.0050386146536638,0.22222222786040896,3.6687501869496124
East of England,1,1,15-19,15-19,0.9597255290480925,0.23791552298873608,2.076916977659318
Greater London,1,1,15-19,15-19,1.2553943555316502,0.38888889754249495,3.6684210508162787
North East,1,1,15-19,15-19,0.9843241369447694,0.35654854853077905,1.7780704595020433
North West,1,1,15-19,15-19,1.2732982324770195,0.414614091483875,3.3686700186192895
South East,1,1,15-19,15-19,0.7638655310626731,0.19954545836386448,2.1114585068371494
South West,1,1,15-19,15-19,1.0907060252240994,0.09977272765739835,4.000000162845003
West Midlands,1,1,15-19,15-19,2.2405911081122905,1.0937520452742058,3.827209143241723
Yorkshire and the Humber,1,1,15-19,15-19,2.2886433068231558,0.9614138609082951,4.444697107807216
East Midlands,1,1,15-19,20-24,0.39293192458038523,0.06656250003753603,0.8382558169964056
East of England,1,1,15-19,20-24,0.11385603641361161,0,0.7118279595574746
Greater London,1,1,15-19,20-24,0.2588488969987851,0.0981143987521672,0.4630889842125477
North East,1,1,15-19,20-24,0.25818412600355906,0,0.6549439969803683
North West,1,1,15-19,20-24,0.3499149791033788,0.1729508265651053,0.5980698361358651
South East,1,1,15-19,20-24,0.25873204988275095,0,0.6218763253757605
South West,1,1,15-19,20-24,0.06251233396175868,0,0.5636729796897764
West Midlands,1,1,15-19,20-24,0.2857826917863021,0.1314113387002039,0.4702502894449553
Yorkshire and the Humber,1,1,15-19,20-24,1.1347438564657841,0.357817942906,2.2482207266757257
East Midlands,1,1,15-19,25-29,0.23524808435766953,0,0.7575705462142551
East of England,1,1,15-19,25-29,0.11827328219861155,0,0.3363605269350216
Greater London,1,1,15-19,25-29,0.13792902271527166,0.029075883173391243,0.2800037733956688
North East,1,1,15-19,25-29,0.14247636957095144,0,0.3890524805971011
North West,1,1,15-19,25-29,0.1879748716551979,0.07661825941578791,0.3318622184193394
South East,1,1,15-19,25-29,0.13467000953759137,0,0.3725585854628648
South West,1,1,15-19,25-29,0.15355845090015077,0,0.4167837971609867
West Midlands,1,1,15-19,25-29,0.21715410975228877,0.074062165225071655,0.4171570241764251
Yorkshire and the Humber,1,1,15-19,25-29,0.1778540775573691,0.06707306409043876,0.3180775948358357
East Midlands,1,1,15-19,30-34,0.1381589920612664,0,0.35002134957011966
East of England,1,1,15-19,30-34,0.11137009718900202,0,0.2972854849671379
Greater London,1,1,15-19,30-34,0.148237292053852,0.026315789596568846,0.3113982557072294
North East,1,1,15-19,30-34,0.2061503947442611,0.058665598087747274,0.41335984085012606
North West,1,1,15-19,30-34,0.1684114688802804,0.07015951675741515,0.29280789187438405
South East,1,1,15-19,30-34,0.06128973438478914,0,0.2234464751641783
South West,1,1,15-19,30-34,0.15051115871290438,0,0.441772371018487
West Midlands,1,1,15-19,30-34,0.1780977919704439,0.0738242728213733,0.3147486282425868
Yorkshire and the Humber,1,1,15-19,30-34,0.16805554186667554,0.0512633305272509,0.31336209255100633
East Midlands,1,1,15-19,35-39,0.20144520415792996,0.03122516235633249,0.43340534845971457
East of England,1,1,15-19,35-39,0.10724038772625846,0,0.2646112129502876
Greater London,1,1,15-19,35-39,0.19413289560355876,0.06461137351082814,0.37084761179595327
North East,1,1,15-19,35-39,0.25860030845381576,0.047550353446793515,0.555665233262482
North West,1,1,15-19,35-39,0.2116315579949301,0.10791746794828276,0.33122070708462076
South East,1,1,15-19,35-39,0.17435846537943347,0,0.40016284920483874
South West,1,1,15-19,35-39,0.2147817675166888,0,0.5113765299346028
West Midlands,1,1,15-19,35-39,0.20027277831543525,0.08982622804316645,0.3283900405930914
Yorkshire and the Humber,1,1,15-19,35-39,0.38932076260707066,0.1962769899450153,0.6200363479077393
East Midlands,1,1,15-19,40-44,0.18032197736764324,0,0.4168636715551494
East of England,1,1,15-19,40-44,0.25728607012642807,0.0821859793868815,0.46750294283758687
Greater London,1,1,15-19,40-44,0.13673382634454953,0.024970238124429032,0.26765062561955233
North East,1,1,15-19,40-44,0.37630334626470097,0.11098410490861273,0.7245264757504534
North West,1,1,15-19,40-44,0.25679264551397085,0.13898120235779082,0.3882477396864171
South East,1,1,15-19,40-44,0.2391064590925292,0.07730251660289171,0.4363810291208867
South West,1,1,15-19,40-44,0.10707294973042238,0,0.3536522950262947
West Midlands,1,1,15-19,40-44,0.31276662027769747,0.11822471471132233,0.5562475089574896
Yorkshire and the Humber,1,1,15-19,40-44,0.23543532345064966,0.09898654854457722,0.3919659741275236
East Midlands,1,1,15-19,45-49,0.21473502261318966,0.0384615384699459,0.46136568742070383
East of England,1,1,15-19,45-49,0.38547602513105167,0.1463426503330864,0.7157181453146022
Greater London,1,1,15-19,45-49,0.20350748875468866,0.0835912831672045,0.3595919241471161
North East,1,1,15-19,45-49,0.17581312865851448,0,0.3779758146265203
North West,1,1,15-19,45-49,0.20688110857208164,0.08126621644927964,0.37817971805607353
South East,1,1,15-19,45-49,0.22705838242461965,0.0384615384699459,0.43970832769887885
South West,1,1,15-19,45-49,0.25417006385515256,0,0.5958105614413809
West Midlands,1,1,15-19,45-49,0.32761839429118184,0.17510520572093238,0.5219310934917106
Yorkshire and the Humber,1,1,15-19,45-49,0.21709703782286935,0.09528606875193167,0.36998545001604144
East Midlands,1,1,15-19,50-54,0.14189935246133034,0,0.3117646585198319
East of England,1,1,15-19,50-54,0.18408522369312136,0.029411764775818,0.529922986661487
Greater London,1,1,15-19,50-54,0.21633148895157156,0.07512515295243076,0.36880723948972394
North East,1,1,15-19,50-54,0.19509961324700414,0.055131484461277934,0.37698658634380744
North West,1,1,15-19,50-54,0.14745974716297028,0.06777096594096539,0.24230104692970347
South East,1,1,15-19,50-54,0.21217168819392582,0.031096794752927474,0.49858210549165655
South West,1,1,15-19,50-54,0.18064496625360923,0,0.3818061672698338
West Midlands,1,1,15-19,50-54,0.08828107534214834,0.01666666666897315,0.18503460056454513
Yorkshire and the Humber,1,1,15-19,50-54,0.2843840563707225,0.1365127148111579,0.4535736469614969
East Midlands,1,1,15-19,55-59,0.1055369750796555,0,0.2546308713434375
East of England,1,1,15-19,55-59,0.16486879277631675,0.03327329305873333,0.3194993221586923
Greater London,1,1,15-19,55-59,0.018700883087438287,0,0.08338861592650602
North East,1,1,15-19,55-59,0.1305693298053657,0,0.3030336824160819
North West,1,1,15-19,55-59,0.07116396427193948,0.02221014498028147,0.14145666287271735
South East,1,1,15-19,55-59,0.07217742168423082,0,0.2479034006033966
South West,1,1,15-19,55-59,0.113733393165185,0,0.29585634186597654
West Midlands,1,1,15-19,55-59,0.07331615487184608,0.015140374335398363,0.1481492979649101
Yorkshire and the Humber,1,1,15-19,55-59,0.07305958734579959,0,0.17757135217064737
East Midlands,1,1,15-19,60-64,0.13055132392583227,0,0.3126420521124383
East of England,1,1,15-19,60-64,0.0431712042821713,0,0.21722497173324623
Greater London,1,1,15-19,60-64,0.12163112771050436,0,0.29262150059571507
North East,1,1,15-19,60-64,0.07432768527572348,0,0.23090392931569262
North West,1,1,15-19,60-64,0.07492510888460044,0.0121951219512195,0.17541731716037481
South East,1,1,15-19,60-64,0.0765775681302937,0,0.29137962354213026
South West,1,1,15-19,60-64,0.09544074439052504,0,0.2986970107347302
West Midlands,1,1,15-19,60-64,0.129583440501716,0,0.3868945255282213
Yorkshire and the Humber,1,1,15-19,60-64,0.08940980550275501,0.016310619590935882,0.20298462495912659
East Midlands,1,1,15-19,65-69,0.03216557049821977,0,0.12952058730550692
East of England,1,1,15-19,65-69,0.0011852475610728734,0,0.02631578959656885
Greater London,1,1,15-19,65-69,0.007650192871410224,0,0.050000062249842145
North East,1,1,15-19,65-69,0.15924274692009,0,0.4583647537934124
North West,1,1,15-19,65-69,0.09755850315018297,0.012804878059433903,0.25486462785767827
South East,1,1,15-19,65-69,0.01868408311032309,0,0.11107319738287813
South West,1,1,15-19,65-69,0.034523748015587226,0,0.2727278547999965
West Midlands,1,1,15-19,65-69,0.07860559979756145,0,0.4531608609584074
Yorkshire and the Humber,1,1,15-19,65-69,0.025054611077083844,0,0.092593701011953
East Midlands,1,1,15-19,70-74,0.018282943572937048,0,0.11111114509278432
East of England,1,1,15-19,70-74,0.04445744635095991,0,0.15004074331317696
Greater London,1,1,15-19,70-74,0.04320137475947338,0,0.13795632991032075
North East,1,1,15-19,70-74,0.03704219187979354,0,0.19883724197021097
North West,1,1,15-19,70-74,0.046852385820915145,0,0.12748072869082558
South East,1,1,15-19,70-74,0.019808672800613183,0,0.1000055831312215
South West,1,1,15-19,70-74,0.12049246821809147,0,0.3031250944303364
West Midlands,1,1,15-19,70-74,0.09686036009077138,0,0.35721466629012166
Yorkshire and the Humber,1,1,15-19,70-74,0.040721857669816924,0,0.11324967308748946
East Midlands,1,1,15-19,75+,0.07109666857928702,0,0.22222253684249904
East of England,1,1,15-19,75+,0.06360425848774236,0,0.23333270989412178
Greater London,1,1,15-19,75+,0.061275474132124405,0,0.18755748528010577
